ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols
173200,10/173200.png,./10/173200.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|inspired|active,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Classic/Musical|Rewards|music|flowers|Reverence
170097,10/170097.png,./10/170097.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",icecream|Big Dollops|ice cream
171623,10/171623.png,./10/171623.png,environment,environment|smoking_alcohol_abuse,"Environment, nature, pollution, wildlife|Smoking, alcohol abuse",creative|amazed|eager,"Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Eager(hungry,thirsty,passionate)",litter|cigarette litter|Disgusting|trash|dirty/trash
171104,10/171104.png,./10/171104.png,environment,environment,"Environment, nature, pollution, wildlife",alert|alarmed|creative|confident|inspired,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Confident(assured,strong,healthy)|Inspired(motivated,ambitious,empowered,hopeful,determined)",Womb/motherhood|natural enviromental|Pregnancy|nature|Growth
173240,10/173240.png,./10/173240.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",American |Hot|big/flavorful|Heaven
175485,10/175485.png,./10/175485.png,soda,soda,"Soda, juice, milk, energy drinks, water",fashionable|alert|active|amazed|conscious,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Conscious(aware,thoughtful,prepared)",Fitness/Slim|no symbol detected|Fitness|uniqueness/masculinity|unique
170770,10/170770.png,./10/170770.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|alert|conscious,"Creative(inventive,productive)|Alert(attentive,curious)|Conscious(aware,thoughtful,prepared)",Citibank
170772,10/170772.png,./10/170772.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",creative|alert,"Creative(inventive,productive)|Alert(attentive,curious)",quick death|death|death|Cigarette|death
170275,10/170275.png,./10/170275.png,alcohol,alcohol,Alcohol,fashionable|feminine|creative|loving|conscious,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)|Creative(inventive,productive)|Loving(loved,romantic)|Conscious(aware,thoughtful,prepared)",Love|togetherness|freedom expensive |Happiness
170445,10/170445.png,./10/170445.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Pampering yourself|melting chocolate
170161,10/170161.png,./10/170161.png,chocolate,chocolate|restaurant,"Chocolate, cookies, candy, ice cream|Restaurants, cafe, fast food",alert|eager|active|feminine|persuaded|cheerful,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Feminine(womanly,girlish)|Persuaded(impressed,enchanted,immersed)|Cheerful(delighted,happy,joyful,carefree,optimistic)",Eight Flavors|a treat|CHOICE
174225,10/174225.png,./10/174225.png,safety,safety|smoking_alcohol_abuse,"Safety, safe driving, fire safety|Smoking, alcohol abuse",alarmed|persuaded|conscious|disturbed,"Alarmed(concerned,worried,anxious,overwhelmed)|Persuaded(impressed,enchanted,immersed)|Conscious(aware,thoughtful,prepared)|Disturbed(disgusted,shocked)",Sickness|no picture|Injury/Sickness|sickness/consequences|sickness
171356,10/171356.png,./10/171356.png,beauty,beauty|human_right,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Human rights",fashionable|grateful|feminine|cheerful|inspired|empathetic,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Grateful(thankful)|Feminine(womanly,girlish)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Empathetic(sympathetic,supportive,understanding,receptive)",happy|appearance|Body Image/Acceptance
174961,10/174961.png,./10/174961.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",creative|feminine|emotional|eager,"Creative(inventive,productive)|Feminine(womanly,girlish)|Emotional(vulnerable,moved,nostalgic,reminiscent)|Eager(hungry,thirsty,passionate)",Eaten Toblerone|candy bar|no symbol detected|Sneakiness|eating/food/enjoyment
175073,10/175073.png,./10/175073.png,smoking_alcohol_abuse,smoking_alcohol_abuse,"Smoking, alcohol abuse",alert|alarmed|sad|creative|empathetic,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Sad(depressed,upset,betrayed,distant)|Creative(inventive,productive)|Empathetic(sympathetic,supportive,understanding,receptive)",Shame|embarrasment|Drunkenness|regret|guilt
171442,10/171442.png,./10/171442.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",manly|creative|confident|alert,"Manly|Creative(inventive,productive)|Confident(assured,strong,healthy)|Alert(attentive,curious)",Chemistry|Sexuality|overflowing desire|Chaos|him/her
170422,10/170422.png,./10/170422.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",eager|feminine|creative|loving|emotional,"Eager(hungry,thirsty,passionate)|Feminine(womanly,girlish)|Creative(inventive,productive)|Loving(loved,romantic)|Emotional(vulnerable,moved,nostalgic,reminiscent)",love|PETALS FOR LOVE|romance|Romance
170126,10/170126.png,./10/170126.png,chips,chips,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups",alarmed|creative|alert|amazed,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Alert(attentive,curious)|Amazed(surprised,astonished,awed,fascinated,intrigued)",Friendly|juicy|nature|something juicy to chew on
176714,10/176714.png,./10/176714.png,soda,soda,"Soda, juice, milk, energy drinks, water",eager|confident|fashionable|active,"Eager(hungry,thirsty,passionate)|Confident(assured,strong,healthy)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",surfing|Thirsty / refreshing|Active|energy|adventure/excitement
171172,10/171172.png,./10/171172.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Mounds has coconut|palm/beach/summer|Fresh
170833,10/170833.png,./10/170833.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|alert|active,"Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",RETIREMENT|Fun retirement |carefree|CITIBANK|Elderly
173904,10/173904.png,./10/173904.png,safety,safety|healthcare,"Safety, safe driving, fire safety|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",creative|conscious|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Ticking time bomb|bomb/danger|heartburn|Danger/Destruction|health threat/danger
171606,10/171606.png,./10/171606.png,animal_right,animal_right,"Animal rights, animal abuse",proud|active|alarmed|amazed|creative|conscious|educated|empathetic,"Proud(patriotic)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Alarmed(concerned,worried,anxious,overwhelmed)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)",Animal Rights|animal rights|speechless|speak up|a horse holding a speech bubble
171958,10/171958.png,./10/171958.png,media,media,"Media and arts (TV shows, movies, musicals, books, audio books, etc.)",calm|creative|amazed,"Calm(soothed,peaceful,comforted,fullfilled,cozy)|Creative(inventive,productive)|Amazed(surprised,astonished,awed,fascinated,intrigued)",history|nobility/ class|Titanic reenactment
172847,10/172847.png,./10/172847.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|empathetic|eager,"Creative(inventive,productive)|Empathetic(sympathetic,supportive,understanding,receptive)|Eager(hungry,thirsty,passionate)",Leave/Exit|theatre|Escape|break/sleep|break
171468,10/171468.png,./10/171468.png,financial,financial,"Financial services (banks, credit cards, investment firms, etc.)",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",fast food|Sustenance|anytime|Countries uniting
174043,10/174043.png,./10/174043.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|amused|conscious,"Creative(inventive,productive)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)",lateness|excuses|Calm|Lateness|spectacular
172074,10/172074.png,./10/172074.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|angry|active,"Persuaded(impressed,enchanted,immersed)|Angry(annoyed,irritated)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Want/Desire|delicious/tasty|tasty/simple/desire|Mouth Watering/Delicious
172187,10/172187.png,./10/172187.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",persuaded|creative|inspired|eager,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Mistakes/Errors|Chocolate|Craving
170144,10/170144.png,./10/170144.png,healthcare,healthcare,"Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",alarmed|educated|alert|emotional,"Alarmed(concerned,worried,anxious,overwhelmed)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)|Emotional(vulnerable,moved,nostalgic,reminiscent)",human heart|A Heart|specialization |health
177188,10/177188.png,./10/177188.png,safety,safety,"Safety, safe driving, fire safety",alert|eager|afraid|cheerful|conscious,"Alert(attentive,curious)|Eager(hungry,thirsty,passionate)|Afraid(horrified,scared,fearful)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Conscious(aware,thoughtful,prepared)",music|exciting|tune in|Unawareness|box
170331,10/170331.png,./10/170331.png,other_service,other_service|education,"Other services (dating, tax, legal, loan, religious, printing, catering, etc.)|Education (universities, colleges, kindergarten, online degrees, etc.)",creative|educated|alert,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)",Drawing|Sex Appeal|man drawing|Social|Sex
175493,10/175493.png,./10/175493.png,sports,sports,Sports equipment and activities,creative|alert|active,"Creative(inventive,productive)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Excitement/Active|Adventure/Excitement|Athleticism/energy/extreme sports|excitement/action|Dated/Parental
170253,10/170253.png,./10/170253.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",creative|amused|eager,"Creative(inventive,productive)|Amused(humored,laughing)|Eager(hungry,thirsty,passionate)",angelic|Extraordinary|heaven|heaven
173144,10/173144.png,./10/173144.png,domestic_violence,domestic_violence|safety,"Domestic violence|Safety, safe driving, fire safety",alarmed|creative|fashionable|alert,"Alarmed(concerned,worried,anxious,overwhelmed)|Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)",Domestic Abuse/Collision|car accident/speeding|Collision|Violence/Abuse|violence
172679,10/172679.png,./10/172679.png,beauty,beauty|clothing,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",manly|fashionable,"Manly|Fashionable(trendy,elegant,beautiful,attractive,sexy)",Nature/Seduction|Masculine/Sex|sexy|sexy/masculine/hot
171493,10/171493.png,./10/171493.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",Tempting
173516,10/173516.png,./10/173516.png,chips,chips|chocolate,"Chips, snacks, nuts, fruit, gum, cereal, yogurt, soups|Chocolate, cookies, candy, ice cream",alert|active|creative|cheerful|youthful,"Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Youthful(childlike)",Family/Mother/Child|school/education|american/wholesome|Family
175677,10/175677.png,./10/175677.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|conscious|inspired|active,"Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Speed/Technological advance|travel|Nostalgia/Travel|adventure|modern
171354,10/171354.png,./10/171354.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",creative|empathetic|amazed|feminine,"Creative(inventive,productive)|Empathetic(sympathetic,supportive,understanding,receptive)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Feminine(womanly,girlish)",you|the customer|Peace/Beauty
173606,10/173606.png,./10/173606.png,electronics,electronics,"Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",fashionable|manly|persuaded|creative|inspired|educated,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Manly|Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)",Professional/Quality|quality/features|Professional
171440,10/171440.png,./10/171440.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|confident|calm,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",Can't Wait|fun freedom|henry running
175166,10/175166.png,./10/175166.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|active|feminine|creative|confident,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Feminine(womanly,girlish)|Creative(inventive,productive)|Confident(assured,strong,healthy)",Shiny/Beauty|Beauty|cleanliness|Healthy|Beauty/Sexy
170560,10/170560.png,./10/170560.png,home_appliance,home_appliance|electronics,"Home appliances (coffee makers, dishwashers, cookware, vacuum cleaners, heaters, music players, etc.)|Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",persuaded|creative|educated|alert,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Alert(attentive,curious)",work/play|Refrigerator Sales 
