ad_id,json_key,image_path,competitor,all_categories,all_categories_full,all_sentiments,all_sentiments_full,objects_symbols,image_width,image_height,image_format,ocr_text,ocr_word_count,ocr_confidence_avg,text_area_px,image_area_px,text_image_ratio,layout_type,dominant_color_1,dominant_color_2,dominant_color_3,dominant_color_4,dominant_color_5,color_palette_json,extraction_status
171155,10/171155.png,./10/171155.png,cleaning,cleaning|beauty|clothing,"Cleaning products (detergents, fabric softeners, soap, tissues, paper towels, etc.)|Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",educated|empathetic|creative,"Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Creative(inventive,productive)",Cleanliness |natural uncomplicated,1100,850,PNG,"‘Twenty fascinating but utterly useless facts you really don't need to know about skin. 1:The smoke from burning giraffe skin used to treat nosebleeds among some tribes in Africa. These tribes always travel with a spare giraffe and a box of matches, in case they bump into a tree. (Not realy: I made that last bit up.) 2.Surprisingly, elephant skin is extremely ‘sensitive to sunburn. Now, why nature should have decided that this was a good plan fora large animal living exclusively in, very sunny climates isa mystery. But there itis, ‘Take itor leave it. have skin that is smooth when. rubbed in one direction and abrasive when rubbed in the other. In fact, it was used as sandpaper, before they invented sandpaper. Not a lot of people know that, So if you leave a trail of sawdust every {ime youscratch your back, you're probably a shark. 4.Lots of animals, snakes and tarantulas, forinstance, shed their skins every so often. ‘They just clamber out of it, like overdue- for-laundry long woolen underwear, and walk away. Well of them, Frogs and salamanders eat their old skin. Words, frankly, ail us. 5.Polar bears are black. No kidding, they've got black skin but wear white fur Puff Daddy. Polar bears do not wear rapping, to our 6.How do mommy-hedgehogs have baby- hedgehogs? Going “ouch!” quite alot, one would think. But no: baby-hedgehogs are born in a little bag, So that they don’t mommy. Isn't that just unbearably cute? 7-The Burmese python has heat sensors in its lips. This apparently helps them locate prey. Which, presumably, they then, kiss to death. Anyway, a popular python nickname is Try t out next time you meet one. skin ofthe crested new tastes horrible. This is said to be a defense against predators. On the other hand, since this wouldn't work until you were actually being eaten, it seems a somewhat ‘questionable means of defense. Revenge maybe. African plated lizard is usually sort of brownish. But in the breeding season, its head turns purply-pink similar phenomenon in humans can be observed in New York singles bars. 10:The New Guinean Pitohut has a toxic secretion on its skin and feathers, making. it the world’s only known poisonous bird. So if you see a 'Pitohui-in-a-basket’, on a ‘menu, probably avoid it. do hedgehogs make _ love? “Carefully” is the accepted answer. So it's kinda strange that some tribes use hedgehog skin as a fertility-charm. But then, these are people who inhale giraffe- ‘smoke to cure nosebleeds, so what do we know? 12, Frogs don't drink. That's a fact. Alcoholics anonymous have very few who are of the frog persuasion. ‘They do, however, absorb moisture through their skin, and consequently have terrible trouble keeping their swimming. pools full 13-The Hagfish exudes a slimy, gluey stu, which apparently ensnares predators. How in the world it ever seemed like a idea to stick yourself to the animal that intends eating you, is beyond us. It would seem to make you a sort of take- away lunch, but st 14.Amazingly, the salamander does the same trick... only his secretion has the strength and bonding-speed of rubber cement. This explains why you see so ‘many animals wandering about with their faces festooned in salamanders. Not 15.The Golden Poison Arrow Frog, from Colombia, has a skin-secretion so deadly that it cannot even be touched by bare hhands. Guess what local hunters use this 16:The Sumatran Rhinoceros is the only thino with any noticeable hair on its body. Very butch, the Sumatran rhino, but this also explains why none of them have ever ‘turned out to be Olympic swimmers. 17-The bullfrog breathes through its skin While underwater. As soon as it gets out of the water, it starts breathing through its nostrils. Nobody knows why it doesn't just go on breathing through its skin, but possibly it doesn't want to become a slave to habit 18.Hognose snakes play dead when threatened. They not only ie very stil but also exude a really disgusting, foul, rotting-flesh smell works, but frankly, you wouldn't your daughter to marry one. 19, Some toads have rather knobby skin that exudes hallucinogenic slime. Devotees avail themselves of this ‘high’ by scraping the slime from the back of the of, in more urgent cases, licking the toad. Our question has always been what sort of a person would think ita great idea to lick a toad in the first place, before the dubious properties of its sweat were discovered, 20.The average female human has about four pounds of skin, which, if spread out, ‘would cover about fifteen square feet. And if filled with feathers, would make an attractive duvet Mind you, if you use your skin as a bedspread, all your bits would fall out, and you'd have to carry them about in a large plastic bag, Which is easly obtainable from ‘local supermarket. (Dove is all you need to know about skincare.)",820,87.99,244089,935000,0.2611,balanced,#F5F3F3,#5C5C5C,#A49C9C,#ADABAB,#B7888C,"[""#F5F3F3"", ""#5C5C5C"", ""#A49C9C"", ""#ADABAB"", ""#B7888C""]",success
172154,10/172154.png,./10/172154.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|inspired|eager,"Creative(inventive,productive)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Healthy Kids|pepper|Apple|Old/Wrinkled|Poor nutrition,600,371,PNG,,0,0.0,0,222600,0.0,image_heavy,#D6E1E3,#B84748,#49403B,#D49655,#86A395,"[""#D6E1E3"", ""#B84748"", ""#49403B"", ""#D49655"", ""#86A395""]",success
170226,10/170226.png,./10/170226.png,restaurant,restaurant,"Restaurants, cafe, fast food",creative|cheerful|eager,"Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Eager(hungry,thirsty,passionate)",meal|DINNER|Protein|personal service,1000,562,PNG,,0,0.0,0,562000,0.0,image_heavy,#9E7D59,#D7D5D2,#3C351D,#772F15,#E3CD82,"[""#9E7D59"", ""#D7D5D2"", ""#3C351D"", ""#772F15"", ""#E3CD82""]",success
176748,10/176748.png,./10/176748.png,alcohol,alcohol,Alcohol,eager|active,"Eager(hungry,thirsty,passionate)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",mischief|humor/enjoyment|Drinking/Alcohol/Being bad|alcholism|Drunk,700,458,PNG,,0,0.0,0,320600,0.0,image_heavy,#313D61,#D7BDA8,#B4B1B6,#9F795E,#6B90C2,"[""#313D61"", ""#D7BDA8"", ""#B4B1B6"", ""#9F795E"", ""#6B90C2""]",success
173008,10/173008.png,./10/173008.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|inspired|active,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Fun/Playful|fun / excitment|fun/happiness|Style/Energy,1200,783,PNG,,0,0.0,0,939600,0.0,image_heavy,#AFC2C1,#243745,#A22D3F,#CF9A3B,#609BB6,"[""#AFC2C1"", ""#243745"", ""#A22D3F"", ""#CF9A3B"", ""#609BB6""]",success
172870,10/172870.png,./10/172870.png,safety,safety,"Safety, safe driving, fire safety",alert|alarmed|afraid|disturbed|persuaded|educated,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Persuaded(impressed,enchanted,immersed)|Educated(informed,enlightened,smart,savvy,intelligent)",Injury/Death|danger/damage|Death/Injury|Danger/Injury|Care accident/Victim,525,393,PNG,,0,0.0,0,206325,0.0,image_heavy,#A49E9D,#DFD2CA,#1E1B1A,#6D3D3C,#755A48,"[""#A49E9D"", ""#DFD2CA"", ""#1E1B1A"", ""#6D3D3C"", ""#755A48""]",success
174487,10/174487.png,./10/174487.png,soda,soda,"Soda, juice, milk, energy drinks, water",creative|fashionable|alert|eager,"Creative(inventive,productive)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",Haven/Angel|purity/goodness|Nutrition/Powerful|heroic|rescue/healthy,1200,618,PNG,. “4 Here to save the peckish,7,83.43,46538,741600,0.0628,image_heavy,#727D5F,#C5D1DD,#492129,#99ADC6,#CD2C54,"[""#727D5F"", ""#C5D1DD"", ""#492129"", ""#99ADC6"", ""#CD2C54""]",success
170180,10/170180.png,./10/170180.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",fashionable|alert|active|manly|creative|confident,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)|Manly|Creative(inventive,productive)|Confident(assured,strong,healthy)",Speed|Corner Curve|speed,600,397,PNG,,0,0.0,0,238200,0.0,image_heavy,#4B5E69,#C3CDD9,#0F1214,#98AFBE,#8BA2B6,"[""#4B5E69"", ""#C3CDD9"", ""#0F1214"", ""#98AFBE"", ""#8BA2B6""]",success
175336,10/175336.png,./10/175336.png,beauty,beauty|restaurant,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Restaurants, cafe, fast food",creative|amused|conscious,"Creative(inventive,productive)|Amused(humored,laughing)|Conscious(aware,thoughtful,prepared)",Pizza scent|aroma|Hunger/Beauty|scent/fragnance|perfume/condensing,1031,1480,PNG,5 N { 4 4 Yeah. We bottled it. Find it at pizzahutaustralia,13,81.62,14054,1525880,0.0092,image_heavy,#D5232A,#EBC188,#422423,#90342D,#E98B9C,"[""#D5232A"", ""#EBC188"", ""#422423"", ""#90342D"", ""#E98B9C""]",success
177894,10/177894.png,./10/177894.png,seasoning,seasoning,"Seasoning, condiments, ketchup",creative|educated|inspired|eager,"Creative(inventive,productive)|Educated(informed,enlightened,smart,savvy,intelligent)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Eager(hungry,thirsty,passionate)",Clothing|health|cleanliness|Camp|stain remover,1400,932,PNG,Persil needn't cost your favourite clothes. |,7,82.43,8743,1304800,0.0067,image_heavy,#E7E6E6,#522C25,#A72D25,#9D8064,#95978A,"[""#E7E6E6"", ""#522C25"", ""#A72D25"", ""#9D8064"", ""#95978A""]",success
172566,10/172566.png,./10/172566.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",creative|confident|active,"Creative(inventive,productive)|Confident(assured,strong,healthy)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",best/winner/superior|Showcase,1849,2692,PNG,"HERE ARE THREE REASONS TO DRIVE AN INFINITI: 1: AUDI 2: BMW 3: MERCEDES TEST DRIVE THE NEW CHOICE IN PERFORMANCE LUXURY FROM JAPAN. For more than 20 years, Infiniti has challenged what a performance luxury vehicle can be. Delivering bold designs, exhilarating performance and leading edge technologies combined with renowned Japanese quality. These extraordinary vehicles, from one of Japan’s largest car makers, have found growing popularity in 48 countries across the globe. Now in Australia, Infiniti offers a range of crossovers, sedans, coupés & convertibles including the world’s fastest accelerating full hybrid? At Infiniti, we’re not afraid to be different. And neither are those who choose to drive our cars. A Discover more at Infiniti-sydney.com.au . ll INFINITI INFINITI CENTRE SYDNEY 134 William St, Potts Point, NSW 2011. Phone: (02) 8356 6888. Inspired Performance * Certified by Guinness World Records, August 2011. GUINNESS WORLD RECORDS is a trade mark of Guinness World Records Limited. reserved. DLO41104",157,94.33,518772,4977508,0.1042,image_heavy,#B194C1,#242123,#604672,#958188,#8C948C,"[""#B194C1"", ""#242123"", ""#604672"", ""#958188"", ""#8C948C""]",success
170171,10/170171.png,./10/170171.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",proud|alert|fashionable|youthful|loving|emotional,"Proud(patriotic)|Alert(attentive,curious)|Fashionable(trendy,elegant,beautiful,attractive,sexy)|Youthful(childlike)|Loving(loved,romantic)|Emotional(vulnerable,moved,nostalgic,reminiscent)",Maternal love|Working and playing|family|family/ tough ,428,551,PNG,,0,0.0,0,235828,0.0,image_heavy,#CCC0A8,#2B3B41,#994129,#A9812A,#76837D,"[""#CCC0A8"", ""#2B3B41"", ""#994129"", ""#A9812A"", ""#76837D""]",success
174858,10/174858.png,./10/174858.png,travel,travel|electronics,"Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)|Electronics (computers, laptops, tablets, cellphones, TVs, etc.)",eager|alert|active,"Eager(hungry,thirsty,passionate)|Alert(attentive,curious)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Silliness/Friendship|Ridiculousness/Fantasy|brotherhood/friendship|friendship/value|comradery  ,600,405,PNG,— ») Bring tree of your irends to get fabulous Dokia for iree.,13,58.38,4923,243000,0.0203,image_heavy,#4F593A,#DEDDCA,#9D997E,#9FC2C4,#82AAB5,"[""#4F593A"", ""#DEDDCA"", ""#9D997E"", ""#9FC2C4"", ""#82AAB5""]",success
176876,10/176876.png,./10/176876.png,domestic_violence,domestic_violence,Domestic violence,alert|angry|afraid|disturbed|inspired|educated|empathetic|emotional,"Alert(attentive,curious)|Angry(annoyed,irritated)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Inspired(motivated,ambitious,empowered,hopeful,determined)|Educated(informed,enlightened,smart,savvy,intelligent)|Empathetic(sympathetic,supportive,understanding,receptive)|Emotional(vulnerable,moved,nostalgic,reminiscent)",abuse|Blindness/Vision|Abuse|abuse/violence|blindfold,1400,1980,PNG,Unbind yourself from domestic violence www.openline.kg Part of “Equal rights - joint sucess” social cause advertising campaign developed by “Open Line” Foundation in Kyrgyzstan,24,92.54,90671,2772000,0.0327,image_heavy,#AD9D97,#07070A,#5E5152,#757688,#7B8493,"[""#AD9D97"", ""#07070A"", ""#5E5152"", ""#757688"", ""#7B8493""]",success
172406,10/172406.png,./10/172406.png,shopping,shopping|clothing,"Shopping (department stores, drug stores, groceries, etc.)|Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",cheerful|youthful|active,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Youthful(childlike)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",savings/store brand|fun/stylish,814,652,PNG,,0,0.0,0,530728,0.0,image_heavy,#DED4D3,#C53E47,#383839,#C57F5A,#8A8B95,"[""#DED4D3"", ""#C53E47"", ""#383839"", ""#C57F5A"", ""#8A8B95""]",success
177004,10/177004.png,./10/177004.png,beauty,beauty|healthcare,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)|Healthcare and medications (hospitals, health insurance, allergy, cold remedy, home tests, vitamins)",creative|alert,"Creative(inventive,productive)|Alert(attentive,curious)",Vitality|Healthy|heath/wellness|pets|Health/Recovery,1254,1652,PNG,"NECK SURGERY GOT MARTHA BACK JUST IN TIME Martha knows the meaning of hard work. She and her husband spend countless hours tending to her beautiful vineyard. There’s no time for 618.351 neck pain. Martha suffered from a herniated disc. Like so many, she pushed through the pain as much as possible. Eventually it became too much, and she sought the help of the neurosurgical experts at the SIH Brain & Spine Institute in Carbondale. Spine surgery would be necessary. “From the moment I met my doctor, I trusted his every word,” said Martha, “even when he told me I had to have spine surgery. I knew he would take away my pain.” Her procedure involved an overnight stay, but in that short amount of time, she was pain-free. Now she’s back to the vineyard, just in time for harvest season. Who could be such a partner? Only SIH LEARN MORE AT SIH.NET/MARTHA BRAIN & SPINE INSTITUTE 20150",158,95.32,189968,2071608,0.0917,image_heavy,#466079,#E5D4BC,#2B9BCC,#765931,#9CB58D,"[""#466079"", ""#E5D4BC"", ""#2B9BCC"", ""#765931"", ""#9CB58D""]",success
173692,10/173692.png,./10/173692.png,cars,cars,"Cars, automobiles (car sales, auto parts, car insurance, car repair, gas, motor oil, etc.)",persuaded|creative|active,"Persuaded(impressed,enchanted,immersed)|Creative(inventive,productive)|Active(energetic,adventurous,vibrant,enthusiastic,playful)",Stylish/Fashion|Graffiti/Urban|art|Excitement/Style|exciting/fun,550,389,PNG,,0,0.0,0,213950,0.0,image_heavy,#302B2B,#D2A07E,#8B6C5E,#2A87AD,#53B1C7,"[""#302B2B"", ""#D2A07E"", ""#8B6C5E"", ""#2A87AD"", ""#53B1C7""]",success
173994,10/173994.png,./10/173994.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Gooey/Chewy|melted/gooey,505,396,PNG,"filled Saft Gimme Chips Ahoy! Chewy Gooey Here's a taste of what people are saying, Keep the comment's coming and bring home a pack of Chips Ahoy! Chewy Gooey Cookies today. Also, come back July 7th to get a $1 off coupon while supplies",44,85.73,73398,199980,0.367,balanced,#B3130F,#ECC396,#39130B,#6B2B19,#DA7B84,"[""#B3130F"", ""#ECC396"", ""#39130B"", ""#6B2B19"", ""#DA7B84""]",success
171559,10/171559.png,./10/171559.png,chocolate,chocolate|restaurant,"Chocolate, cookies, candy, ice cream|Restaurants, cafe, fast food",creative|proud|eager,"Creative(inventive,productive)|Proud(patriotic)|Eager(hungry,thirsty,passionate)",love,585,425,PNG,_ beat the heat COLD STONE” TREAT,7,85.86,32958,248625,0.1326,image_heavy,#E7E0DE,#344266,#AC3939,#7E8CB6,#C48E4F,"[""#E7E0DE"", ""#344266"", ""#AC3939"", ""#7E8CB6"", ""#C48E4F""]",success
172923,10/172923.png,./10/172923.png,chocolate,chocolate,"Chocolate, cookies, candy, ice cream",creative|eager,"Creative(inventive,productive)|Eager(hungry,thirsty,passionate)",Surprise/Missing|surprise|Quirkiness|vacant,660,886,PNG,,0,0.0,0,584760,0.0,image_heavy,#DB9C46,#34241D,#8A4E2B,#9D9A95,#807B98,"[""#DB9C46"", ""#34241D"", ""#8A4E2B"", ""#9D9A95"", ""#807B98""]",success
173531,10/173531.png,./10/173531.png,beauty,beauty,"Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",beauty|youthful/beauty|Beauty,704,323,PNG,LOOK FORWARD TO WAKING UP. NEW VISIONNAIRE NUIT BEAUTY SLEEP PERFECTOR™ MULT-CORRECTING,12,90.92,10428,227392,0.0459,image_heavy,#C9BFB8,#092E4C,#64A9BF,#33738C,#4591AD,"[""#C9BFB8"", ""#092E4C"", ""#64A9BF"", ""#33738C"", ""#4591AD""]",success
177847,10/177847.png,./10/177847.png,animal_right,animal_right,"Animal rights, animal abuse",manly|creative|persuaded|conscious,"Manly|Creative(inventive,productive)|Persuaded(impressed,enchanted,immersed)|Conscious(aware,thoughtful,prepared)",insight/reflection|Connection|Sight/View|Home|nature/affection,1740,871,PNG,you see a cat. she sees a home. adopt one now. visit caraphil.org,13,95.08,21566,1515540,0.0142,image_heavy,#BDD3D6,#275C5F,#6A9FA2,#5D594C,#7B7D5B,"[""#BDD3D6"", ""#275C5F"", ""#6A9FA2"", ""#5D594C"", ""#7B7D5B""]",success
174419,10/174419.png,./10/174419.png,human_right,human_right|restaurant,"Human rights|Restaurants, cafe, fast food",eager|amazed|creative|cheerful|calm,"Eager(hungry,thirsty,passionate)|Amazed(surprised,astonished,awed,fascinated,intrigued)|Creative(inventive,productive)|Cheerful(delighted,happy,joyful,carefree,optimistic)|Calm(soothed,peaceful,comforted,fullfilled,cozy)",lbqt friendly|Gay rights|Diversity/Equality|diversity |Equality,630,420,PNG,,0,0.0,0,264600,0.0,image_heavy,#BF9E43,#107CA2,#A92F67,#EAE4E2,#E8DA7A,"[""#BF9E43"", ""#107CA2"", ""#A92F67"", ""#EAE4E2"", ""#E8DA7A""]",success
170021,10/170021.png,./10/170021.png,clothing,clothing,"Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)",fashionable|feminine,"Fashionable(trendy,elegant,beautiful,attractive,sexy)|Feminine(womanly,girlish)",transformation,800,573,PNG,BCBGMAXAZRIA,1,90.0,6512,458400,0.0142,image_heavy,#262545,#DFCDC8,#CF8271,#F8774E,#81515E,"[""#262545"", ""#DFCDC8"", ""#CF8271"", ""#F8774E"", ""#81515E""]",success
170149,10/170149.png,./10/170149.png,restaurant,restaurant,"Restaurants, cafe, fast food",cheerful|amused|alert|eager,"Cheerful(delighted,happy,joyful,carefree,optimistic)|Amused(humored,laughing)|Alert(attentive,curious)|Eager(hungry,thirsty,passionate)",new breakfast,1385,927,PNG,COME BACK SHAKE UP YOUR WAKE UP. New B BREAKFAST BOWL Boo BREAKFAST urger King Col or All Rights Reserved. MUFFIN SANDWICH,22,85.91,313393,1283895,0.2441,balanced,#EDE2B2,#9B472D,#402B24,#C69F3D,#D4BA67,"[""#EDE2B2"", ""#9B472D"", ""#402B24"", ""#C69F3D"", ""#D4BA67""]",success
171598,10/171598.png,./10/171598.png,environment,environment,"Environment, nature, pollution, wildlife",alert|alarmed|angry|afraid|disturbed|creative|conscious|educated,"Alert(attentive,curious)|Alarmed(concerned,worried,anxious,overwhelmed)|Angry(annoyed,irritated)|Afraid(horrified,scared,fearful)|Disturbed(disgusted,shocked)|Creative(inventive,productive)|Conscious(aware,thoughtful,prepared)|Educated(informed,enlightened,smart,savvy,intelligent)",Environment/Global warming|Painfully Hot|environmental awareness|Danger/Conservation|wilderness conservation,600,404,PNG,,0,0.0,0,242400,0.0,image_heavy,#F9D214,#E33416,#326B65,#EA7509,#E7E6D9,"[""#F9D214"", ""#E33416"", ""#326B65"", ""#EA7509"", ""#E7E6D9""]",success
