ad_id,ocr_text,sentiment_polarity,sentiment_subjectivity,top_words,top_keywords
174578,"SIMPLY CLEVER Now There’s Something You Don’t See Every Day. The SKODA Superb with: Free Sat Nav, Free Servicing, Free Road Tax and Finance from just 3.9% With its cabin space and luggage capacity the...",0.376,0.631,free|skoda|get,free|road|finance
171178,BROKEN THREATENED PUT-DOWN SCARED INTIMIDATED MANIPULATED HUMILIATED BATTERED,-0.4,0.4,broken|threatened|scared,
175747,: THE NUT THATS Ole __ GOT GAME! PLANTE| RS is the Official Nut ofthe Nut ofthe NCAA wa peanut pat oes ne,-0.5,0.4,nut|ofthe|thats,peanut|rs|ne
170079,Softery Spe fun ao a,0.3,0.2,softery|spe|fun,fun
174817,"as ‘ight Lind of (iene) in palatable digestible fore, which ‘Treat your cilblains Kalzana and you wil Kalzana ""THE CALCIUM FOOD din White forth www.alamy.com -",0.0,0.0,kalzana|ight|lind,wil|white|treat
177961,i ie eS,0.0,0.0,ie|es,es
171888,tasty enjoy yummy? nutt HOCOOLATY V twist mixitor 5 CREATE TART SPRINKLE masterpieces nulesrri FROZEN YoGURT,0.4,0.5,tasty|enjoy|yummy,frozen|enjoy
172740,"TAMMY SHE PUTS HERSELF IN THER SHOES. TAMMY'S STORY,",0.0,0.0,tammy|puts|ther,story
173789,"Get special price on these items when you purchase any model MOBILE PC, TABLET PC & SMARTPHONE. 3) Colour: - Black - Red 5 ) MELKCO bal MELKCO LIGHTNING 16GB MICRO USB CHARGING CABLE 3 MICROSD CARD CH...",0.1245,0.3707,pc|mobile|worth,pc|mobile|worth
175476,L] half empty? LJ half full? Does sexiness depend on how full your cups are? Join the beauty debate. campaignforrealbeauty.co.uk | Dove,0.0533,0.3867,half|full|empty,half|uk|join
170531,Carlsberg. Expect to share.,0.0,0.0,carlsberg|expect|share,share
171462,Coffee that inspires. Write us your story at starbucks.com/blends,0.0,0.0,coffee|inspires|write,story|coffee|com
175488,It’s what's inside that counts.,0.0,0.0,inside|counts,inside
172330,Safety is our ) priority...the future | ( depends on it. bs,0.0,0.125,safety|priority|future,future|safety
177329,i & Bi €,0.0,0.0,bi,
170682,PrintAd FAST Food EAT FOOD MOR LESS CHIKN GUILT,0.0167,0.3333,food|printad|fast,food|fast|eat
171361,OV VIN Calvin Klein,0.0,0.0,ov|vin|calvin,
173876,T ak e at a Cc J st in C a S e \ ),0.0,0.0,ak|cc|st,st
172349,"FARE > SAE 2.50% a TAMAR RA Citibank 5 FE TF SEE © 52 Al (FDIC) © Citibank® 2.50%... 1.55%... S1,000 : $1,000 Citi never sleeps” citibank Citibank AEH LUE (Annual Percentage Yield » APY AMAA » Citiban...",0.0,0.0,citibank|fdic|al,citibank|000|al
174690,"THINGAMAJIG 23-7 PART TYPE PART NO. VEHICLE CLASS | HONDA CIVIC HONDA GENUINE YOU DON'T SPEAK MECHANIC, SO DON'T OPEN YOUR HOOD TO STRANGERS.",0.2,0.5,part|honda|thingamajig,don|23|class
173748,OST MARRIAGE have THIS MUC tonal LOVE. CUBS FOREVER CKO NUVEEN Investments,0.5,0.6,ost|marriage|muc,love
171533,"Doing Good never tasted so Greaf. ‘As members of this 6-billion-person family, we think it’s more important than ever to show our Mother Earth some respect. That’s why,in 2006, we began sourcing our n...",0.2795,0.5943,containers|good|never,earth|person|important
170757,RY INSFIREDIGINNANON BAKER,0.0,0.0,ry|insfirediginnanon|baker,
173626,sucks. “= NEWNISSAN CUBE. Bcud,-0.3,0.3,sucks|newnissan|cube,
173554,Meniagikmen paxam aa Hacaagueb Taneancation,0.0,0.0,meniagikmen|paxam|aa,
172413,you. buy Cookies in cellophane— You cant $28: there when You _ es,0.0,0.0,buy|cookies|cant,cookies|es|buy
172077,"Your Immune System Winter Wellness ‘not related to the treatment, core, or prevention of disease. What has made Wellness Formula’ America’s #1 immune formula? ‘Wellness is uniquely effective because i...",0.231,0.4036,system|wellness|immune,body|health|cause
173363,Texting makes a maze of driving #textdontdrive Innovation that excites,0.0,0.0,texting|makes|maze,excites|driving|innovation
173298,® delivering what you love mcdelivery.ae,0.5,0.6,delivering|love,ae|love
173443,"FALLING IN CHOCOLATE™ Fudge Truffle Ice Cream with Brownie, Fudge & Whipped Topping",0.0,0.0,fudge|falling|truffle,ice|cream|chocolate
172376,"THICKBURGERS With Cheesy Jalapefio Poppers, Sliced Jalapefios, Bacon, Pepper-Jack Cheese & a Fiery Habanero Sauce",-0.5,1.0,thickburgers|cheesy|jalapefio,cheese
176998,"‘bal © controltonight.com WHEN.YOUR FRIENDS GET WASTED, IT CAN GET DISGUSTING. BUT DISGUSTING. CAN QUICKLY SNOWBALL INTO DANGEROU: ‘SO IF YOU SEE THEM GETTING TO A POINT WHERE THEY COULD HURT THEMSELV...",-0.1858,0.571,get|disgusting|bal,point|getting|friends
171687,never look a gift horse in the mouth was something I never understood until,0.0,0.0,never|look|gift,gift|look
172948,How do You like your vith sugar’ vith aor ov afé with a,0.0,0.0,vith|like|sugar,sugar|like
170082,BEER BODY ( \)READY? #Probably,0.0,0.0,beer|body|ready,ready|probably|body
177968,SKINS Kini our oF your,0.0,0.0,skins|kini,
170844,"Citi Mobile™ for the iPhones Manage all your Citi accounts on the go! ether at work, traveling, errands, you can manage your Citbanke and Cit ereit cad accounts on your device. Experience Bank Account...",0.25,0.5,manage|accounts|citi,citi|cards|bank
171037,"Forecast ‘Whatever the weather, our ‘Spring Rain Collection wit brighten up your spring wardrobe with style and",0.0,0.0,spring|forecast|whatever,collection
174303,ied D po pnb re,0.0,0.0,ied|po|pnb,
170959,DOUBLE HEADER THIS SATURDAY That calls for a Man City Everton Vs Vs Chelsea Liverpool,0.0,0.0,vs|double|header,city|double|man
173898,"Toshiba recommends Windows 8. AS YOU CAN SEE, OUR NOTEBOOK RESOLUTION QUALITY IS 4 TIMES BETTER. Step into an enthralling world with vivid, breathtaking graphics onabrillant Ultra HD 4K display and ba...",0.2237,0.3692,satellite|upto|windows,touch|cache|display
174675,"HOW CAN | UPGRADE MY DATABASE WITH ASTONISHINGLY FAST IN- MEMORY PROCESSING, REMOVE AGGREGATES FOR GREATER FLEXIBILITY AND ELIMINATE DATA REDUNDANCY, ENSURING THE ENTIRE COMPANY IS WORKING FROM ONE VE...",0.1833,0.4304,life|sap|simplify,life|working|fast
173233,IMPROVED DRAG COEFFICIENT OF 0.26 ADDITIONAL RIDGES AT CORNERS,-0.1,0.0708,improved|drag|coefficient,
171670,Pick your De Soto...pick your price,0.0,0.0,pick|de|soto,price
175766,"e EES IN SPACE. THE CARGO SHUTTLE APPROACHES SPACE STAT DAN, DID YOU GET A LOAD OF THIS CARGO LIST i & TAKE THE INHABITANTS OF",0.0,0.0,space|cargo|ees,did
173440,>. TWAS EATING A MILKY marr SKATING JUDGE,0.0,0.0,twas|eating|milky,eating
172876,Ready to beat bill-bulge? TELUS the future is,0.1,0.3125,ready|beat|telus,future|ready
171009,— KAPITIC DESIGNER ICE CREAM,0.0,0.0,kapitic|designer|ice,ice|cream
173871,"Citi ThankYou cards for dreamers. If you've ever dreamt a card existed that not only card ___earn rewards poi hen anybody. And witth an amazing variety of rewards to choose from, there are more ways t...",0.3667,0.8,ever|card|rewards,rewards|start|card
170998,"Are You Ready For Cow Appreciation Day? > a aN 4 be Join us July 11, 2014, at your local Chick-fil-A restaurant! #CowAppreciationDay",0.0222,0.2222,ready|cow|appreciation,ready|join|2014
176517,TWO DAYS AGO IT WAS A SUCCESS. TODAY IT;S A NIGHTMARE. SAUCEROCALYPSE! i SAUCE THAT SAD BUY OUR SIGNATURE SAUCES. NOW AT ARBY'S. THIS 15 THE END OF \ 2) 5 =,-0.0625,0.5,two|days|ago,days|15|end
170200,"FOR THE BEACH LOVER BEACH FRAGRANCE Beach nspired by Bobbi's love of the beach, oan de this best-selling fragranc aptures the essence of summer in a light, super wearable scent. $72.00 Now BOBBI BROWN...",0.3061,0.6182,beach|free|bobbi,free|choose|code
171486,FOR MEN ONLY.,0.0,1.0,men,men
171323,"BUT NEXT TIME, EAT A SNICKERS? NOT YOU WHEN YOU'RE | HUNG SATISFIES",0.0,0.0,next|time|eat,eat|time
171420,Lendemain de veille > DONUTS | 7,0.0,0.0,lendemain|de|veille,
176395,Some people are very attached to their work. Human Trafficking. Don't ignore it.,0.1,0.2,people|attached|work,work|people|don
172750,double cheese fre ham,0.0,0.0,double|cheese|fre,double|cheese
174476,HANDS CAN BE DANGEROUS. WASH THEM WITH SOAP AND WATER TO KEEP BACTERIA AT BAY.,-0.6,0.9,hands|dangerous|wash,soap|water
173567,We learned from the best so we could give ~ you and baby our best,1.0,0.3,best|learned|could,best|baby
173332,NHS ABC TV McO OVO LOL PSP PS3 WOW OVD GCSE WTF TV JPG GT STO McD TV MBA IVF NHS VW AW CFO CEO GP TV SIPP RIP,0.1333,0.9,tv|nhs|abc,tv|gt
174104,"in a competitive field. Unheard of five years ago, it is known everywhere today. ADVERTISING consistently used in_m: they seek to capture, The char- acteristic posters have all been originated by this...",0.25,0.25,competitive|field|unheard,advertising|used|years
174645,THE NEW MITSUBISHI MIRAGE. SORRY. ae,-0.1818,0.7273,new|mitsubishi|mirage,ae|new
173318,before after right after,0.2857,0.5357,right,right
170493,ROG GRS Console CONSOLE SIZE. PC POWER. ‘foal REDEFINED BS Most Recommended Windows Desktop on 2014 PCMag,0.5,0.5,console|rog|grs,pc|windows|size
173563,A part of India's life for 100 years,0.0,0.0,part|india|life,india|years|100
172317,"IF YOU DON'T PRESERVE NATURE BY SWITCHING OFF YOUR COMPUTER, WHO WILL?| Today, with simple everyday actions, everyone can help preserve the environment and save power at the same time. For more Inform...",0.075,0.3955,preserve|nature|switching,nature|power|simple
170394,CAN BE BEAUTIFUL,0.85,1.0,beautiful,beautiful
171904,Country Health for you! ‘Ova LTI ~ TONIC FOOD BEVERAGE www.alamy.com - BW403X,0.0,0.0,country|health|ova,food|health|www
177305,ANIMALS ARE NOT,0.0,0.0,animals,animals
173394,"‘catch up ‘on your yumm! menchie's university vlage cour! Ne. wa 98105 A, 206.525.4445",0.0,0.0,catch|yumm|menchie,ne
171020,"HOWTO BUILD A LASTING RELATIONSHI 1, Cut on dotted line, 2. Rotate 180 degrees. IFYOU WANT A STRONGER MARRIAGE, WORK ON IT TOGETHER. an improve the heath our StrongerMarriage.org",0.0,0.0,howto|build|lasting,cut|line|work
175309,4301) WNid WINE INTONIC BLOODY MARY RU SITTERS ABSOLUT HUNG-OVER,-0.8,0.9,4301|wnid|wine,
170332,"Sir => IN-N-OU Ni BURGER Look for In-N-Out Burger’ The Glasshouse Shop 13, G/F Braemar Hill Shopping Mall 45 Braemar Hill Road North Point January 15, 2012 11 am to 3 pm Family-owned and operated sinc...",0.5393,0.8401,burger|burgers|braemar,burger|double|point
170532,A thirst for victory! Carlsberg the ‘Swiss football team to the weld cup + qualification Galsberg The Official Beor of the Swiss National,0.0,0.0,swiss|thirst|victory,cup|national
170813,"ee NATIONAL BISCUIT A spicy, “snappy Ginger Snap An exquisite chocolate flavored ‘sugar wafer confection The Perfect Serve with NY 4 (a NABIS Suitable forall occasions A suger wafer suited to alt soci...",0.4631,0.6798,biscuit|national|wafer,biscuit|national|perfect
171567,WELCOME TO THE,0.8,0.9,welcome,
176207,"Antficial Sweetener at a bistro to tell him about Sugar closure. Domine, ""The Right For",0.2857,0.5357,antficial|sweetener|bistro,sugar|tell|right
173729,"_Lovin' the Lovin’ always comes back full circle. Like the shape of our delicious 300-calorie Egg McMuffin. Made from a fresh cracked egg, fresh cooked on the grill. Bring in your Taco Bell breakfast ...",0.3917,0.5583,egg|mcmuffin|fresh,fresh|bring|comes
172996,LIFE IS A BEAUTIFUL SPORT LACOSTE,0.85,1.0,life|beautiful|sport,lacoste|beautiful|life
177458,‘make them (melt in your,0.0,0.0,make|melt,make
172175,Uy CHIKIN V DOV,0.0,0.0,uy|chikin|dov,
171451,SIGN UP FOR SMS-ACTIVIST AT AMNESTY.SE/SLIDETOUNLOCK AMNESTY f INTERNATIONAL,0.0,0.0,sign|amnesty|international,international|sign|se
173991,You don’t have to tear your hair out to get a loan. Or comb it: you can apply by phone. citibank,0.0,0.0,tear|hair|get,loan|hair|apply
176253,Sweet &©ream ev.,0.35,0.65,sweet|ev,sweet
174158,& & &,0.0,0.0,,
171224,"ssace FROM DINOS in BE RESPONSIBLE, RESPECTFUL, SAFE. ( / «",0.4,0.5833,ssace|dinos|responsible,
172752,Take your 's imagination to their favorite place this summer. he even hers te Ke Crow See oat ba,0.5,1.0,take|imagination|favorite,place|favorite|te
175724,SPLIT-SECOND TIME . . . ROLEX TIME Motor racing calls for split- second timing—but accurate timing is important in many other aspects of our daily life too. And that is why so many of the world’s grea...,0.2736,0.4823,rolex|watch|time,watch|time|second
170838,"Coming soon. Now open. ‘the good lunch places are. Visit our newest financial center: Soho Center 476 Broadway (Between Broome and Grand Street) New York, NY 10013, citi ba n k let's get it done”",0.1623,0.3935,center|coming|soon,center|street|ny
172995,LIFE IS A BEAUTIFUL SPORT LACOSTE,0.85,1.0,life|beautiful|sport,lacoste|beautiful|life
170826,UNLOCK THE 007 IN YOU SKYFALL,0.0,0.0,unlock|007|skyfall,
177145,FEEL BEAUTIFUL ON THE INSIDE ith 00 Pure Prem Wate,0.5321,0.75,feel|beautiful|inside,feel|pure|00
173662,oN NISSAN WHAT IF_ A CAR COULD TAKE OVER NEW YORK CITY? NISSAN NV200 NEW YORK TAXI,0.1364,0.4545,nissan|new|york,york|nissan|new
176058,Becoming a donor is probably your ‘only chance to get inside her.,0.225,0.925,becoming|donor|probably,chance|probably|inside
172616,XK LOOKS LIke SOMESODY'S GETTING A NEW JAGUAR.,0.1364,0.4545,xk|looks|like,getting|like|new
176925,CNY woo ee ev o,0.0,0.0,cny|woo|ee,ee
173805,EAT MOR CHIKING,0.0,0.0,eat|mor|chiking,eat
174261,Pasta. Now delivered.,0.0,0.0,pasta|delivered,
171657,PIZZA DELIVERY EPIC JOURNEY.,0.1,0.4,pizza|delivery|epic,pizza
173506,"ae SIM Plans and Phone Deals Enjoy even greater savings on these 12-month mySIM plans with larger data, call and message bundles as well as exclusive phone deals! mySIM 30 mySIM 4! SIM mySIM 125 Subsc...",0.2013,0.5644,mobile|free|mysim,mobile|free|mi
173060,"As simple #® as abc. THE PERFECT CANADIAN CHIP Made with only 3 ingredients; 100% Canadian potatoes, vegetable oil and salt, Lays have the perfect crunch and an irresistible taste that will eliminate ...",0.4286,0.7653,perfect|canadian|simple,perfect|ingredients|simple
173179,Rum & Coconut,0.0,0.0,rum|coconut,
175883,The Real Milkshake. i Now with Double Flavor. i,0.1,0.15,real|milkshake|double,flavor|double|real
176492,3 =a) a o aw om,0.0,0.0,aw|om,om
174755,Daily savings. Powered by Ci Up el O% Citi Rebate at your favorite merchants @ cold Storag Get your Citibank Credit Card instantly at www.itibank.com:sq or call CitiPhone Banking at 6225 5225.,-0.025,0.6667,daily|savings|powered,rebate|banking|cold
173613,Halloween muss Ketchup flieBen.,0.0,0.0,halloween|muss|ketchup,ketchup
173314,"LOOKS GOOD. FEELS EVEN Nissan 114,181 Home Videos Nissan Altima - Calling All Plays Related channels Nissan Altima - Calling All Plays 1,486,854 views 1 month ago FES Nissan Europe A woman shows off h...",0.2389,0.4463,nissan|altima|plays,nissan|technology|month
172152,Atreat can be healthy too.,0.5,0.5,atreat|healthy,healthy
171609,Elite K40 Brewer + Bonus: $25 Walmart Gift Card $25 ws Mug sold separately. fond,0.0,0.0,25|elite|k40,25|gift|card
170507,melt cheesy a eg (0) an Cai,-0.5,1.0,melt|cheesy|eg,
171837,WE TAKE YOUR HEART CARE PERSONALLY. FLORIDA HOSPITAL. S PEPIN HEART INSTITUTE Dr Kiran C. Patel Reearch Institue YOUR HEART IS TELLING US SOMETHING. PROTECT YOUR HEART.,0.0,0.3,heart|take|care,heart|institute|care
172268,peta2 Contact your local authorities or peta2 for assistance.,0.0,0.0,peta2|contact|local,contact|local
170502,BOWL OF CONNO! MACADAMIA ICE CREAM By Nadav Kande CARAMEL HONEY S OFF THE TABLE THE FINEST INGREDIENTS ARRANGED BY ARTISTS,0.0,0.0,bowl|conno|macadamia,caramel|finest|ingredients
173007,LACOSTE (= LIFE 1S A BEAUTIFUL SPORT,0.85,1.0,lacoste|life|1s,lacoste|beautiful|life
171439,All you can think of.,0.0,0.0,think,think
177712,reduce psychic tension Valium’ (diazepam),0.0,0.0,reduce|psychic|tension,
173887,"Eat two “all natural’ Chipotle burritosa d week and | you could gain 40 pounds in Chipotle makes hgh-calorle buritos and tacos, but spends mort atte marketing doles now Is mt sls meat say they dom Fin...",0.3,0.45,chipotle|eat|two,mt|meat|40
171324,Dove Print Advertisements- 1950’s This series of ads from 1958 continues with the comparison of Dove to other soaps. The picture of cream being poured into the Dove beauty bar to emphasize its moistur...,0.3708,0.5875,dove|beauty|bar,dove|bar|beauty
174757,A Subway’ Sensation Man dropped 245 pounds on 2 subs a day in America after losing 245 pounds by just eating 6 grams of fat sandwiches twice a day. It began in March of 1998 when Jared ate a fr a regu...,-0.0833,0.0718,245|pounds|day,fat|day|march
174995,moving forward > SPREADING SMILES WITH GREENER MILES COROLLA NEW PRICE with Catalytic Converter & USD appreciation Other Corolla variants also subject to a price increase due to USD conversion rates. ...,-0.0703,0.3361,corolla|price|usd,price|motor|rates
170930,Everybody hero! VIA,0.0,0.0,everybody|hero|via,
173900,"rae Discover a delicious new world of rich flavour and velvety texture. Dig into a creamy mountain of Nature’s purest ingredients, blended with passion.",0.5038,0.7348,rae|discover|delicious,nature|ingredients|rich
170732,DRUMROLLS BEAT UT; SPRITE ON IT. FOR A CHANCE THE NEXT SPRITE RADIO AD,0.0,0.0,sprite|drumrolls|beat,chance|ad
175482,"Good : Birthdays ore special days; Baby Ruth is special candy! That luscious, chewy goodness suits you any time — get areal taste-treat today by eating delicious Baby Ruth! Good Food: or ony occasion—...",0.4217,0.6659,ruth|baby|candy,baby|candy|energy
170252,"+ 1987 Jockey international, ne, Kenosha, Wi 53140 USA ‘For an 30"" poster of this ad, ‘send $1.00 to BART CONNER POSTER, Dept. D, Box 1599, Kenosha, Wisconsin 53141",0.0,0.0,kenosha|poster|1987,wi|international|00
171921,} afl a - 2 SHAME Let’s Make Victorias History. BAN HORSE CARRIAGES. PCTA — Da = a =,0.0,0.0,afl|shame|let,let|make
173125,"VISIT US LOEWSHOTELS.COM | 800.23.LOEWS EVERYONE N to find their vi #TravelForReal THE Room vou | LOEWS ""2s LOEWS HOTELS & RESORTS LOEWS REGENCY",0.0,0.0,loews|visit|us,23|800|visit
173146,you CAN SILENCE youRsELF))),0.0,0.0,silence,
171183,where life...there’s Bud.,0.0,0.0,life|bud,life
172416,Te Food | piscover 1 wuramion 4 > CRUNCHWRAP UT. OFFER ENDS MARCH STH! PER PERSON. 88¢ DEAL. SUPER DELICIOUS 5 BIG STEAK STANDOFF. _\REOl*REPE! GeTTHe FACTS,0.4444,0.5889,te|food|piscover,march|person|super
170593,| The best way to di is to wash your hands.,1.0,0.3,best|way|di,way|best
170569,CAPTIVA LIMITED EDITION it,-0.0714,0.1429,captiva|limited|edition,limited
170707,"a nypost.com New York Post, Wednesday, September 9, 2015 Eat two “natural” Chipotle | > burritos a — week and you could lee 40 ) pounds in | a year. Chipotle makes high-calorie burritos and tacos, but...",0.4052,0.4792,chipotle|burritos|experts,make|meat|animals
